"SEX","GEO","TIME","AGE","UNIT","Value","Flag and Footnotes"
"Males","Portugal","1995","42 years","Number","257.0",""
"Males","Portugal","1995","43 years","Number","228.0",""
"Males","Portugal","1995","44 years","Number","248.0",""
"Males","Portugal","1995","45 years","Number","269.0",""
"Males","Portugal","1995","46 years","Number","295.0",""
"Males","Portugal","1995","47 years","Number","320.0",""
"Males","Portugal","1995","48 years","Number","273.0",""
"Males","Portugal","1995","49 years","Number","340.0",""
"Males","Portugal","1995","50 years","Number","359.0",""
"Males","Portugal","1995","51 years","Number","335.0",""
"Males","Portugal","1995","52 years","Number","365.0",""
"Males","Portugal","1995","53 years","Number","338.0",""
"Males","Portugal","1995","54 years","Number","371.0",""
"Males","Portugal","1995","55 years","Number","450.0",""
"Males","Portugal","1995","56 years","Number","505.0",""
"Males","Portugal","1995","57 years","Number","584.0",""
"Males","Portugal","1995","58 years","Number","577.0",""
"Males","Portugal","1995","59 years","Number","705.0",""
"Males","Portugal","1995","60 years","Number","693.0",""
"Males","Portugal","1995","61 years","Number","813.0",""
"Males","Portugal","1995","62 years","Number","846.0",""
"Males","Portugal","1995","63 years","Number","958.0",""
"Males","Portugal","1995","64 years","Number","993.0",""
"Males","Portugal","1995","65 years","Number","1,062.0",""
"Males","Portugal","1995","66 years","Number","1,107.0",""
"Males","Portugal","1995","67 years","Number","1,185.0",""
"Males","Portugal","1995","68 years","Number","1,275.0",""
"Males","Portugal","1995","69 years","Number","1,381.0",""
"Males","Portugal","1995","70 years","Number","1,419.0",""
"Males","Portugal","1995","71 years","Number","1,444.0",""
"Males","Portugal","1995","72 years","Number","1,502.0",""
"Males","Portugal","1995","73 years","Number","1,571.0",""
"Males","Portugal","1995","74 years","Number","1,746.0",""
"Males","Portugal","1995","75 years","Number","1,672.0",""
"Males","Portugal","1995","76 years","Number","1,385.0",""
"Males","Portugal","1995","77 years","Number","1,498.0",""
"Males","Portugal","1995","78 years","Number","1,636.0",""
"Males","Portugal","1995","79 years","Number","1,662.0",""
"Males","Portugal","1995","80 years","Number","1,885.0",""
"Males","Portugal","1995","81 years","Number","1,711.0",""
"Males","Portugal","1995","82 years","Number","1,684.0",""
"Males","Portugal","1995","83 years","Number","1,626.0",""
"Males","Portugal","1995","84 years","Number","1,491.0",""
"Males","Portugal","1995","85 years","Number","1,364.0",""
"Males","Portugal","1995","86 years","Number","1,140.0",""
"Males","Portugal","1995","87 years","Number","1,100.0",""
"Males","Portugal","1995","88 years","Number","886.0",""
"Males","Portugal","1995","89 years","Number","726.0",""
"Males","Portugal","1995","90 years","Number","644.0",""
"Males","Portugal","1995","91 years","Number","499.0",""
"Males","Portugal","1995","92 years","Number","440.0",""
"Males","Portugal","1995","93 years","Number","286.0",""
"Males","Portugal","1995","94 years","Number","217.0",""
"Males","Portugal","1995","95 years","Number","143.0",""
"Males","Portugal","1995","96 years","Number","90.0",""
"Males","Portugal","1995","97 years","Number","69.0",""
"Males","Portugal","1995","98 years","Number","48.0",""
"Males","Portugal","1995","99 years","Number","26.0",""
"Males","Portugal","1995","Open-ended age class","Number","35.0",""
"Males","Portugal","1996","Less than 1 year","Number","430.0",""
"Males","Portugal","1996","1 year","Number","58.0",""
"Males","Portugal","1996","2 years","Number","41.0",""
"Males","Portugal","1996","3 years","Number","22.0",""
"Males","Portugal","1996","4 years","Number","18.0",""
"Males","Portugal","1996","5 years","Number","23.0",""
"Males","Portugal","1996","6 years","Number","24.0",""
"Males","Portugal","1996","7 years","Number","16.0",""
"Males","Portugal","1996","8 years","Number","10.0",""
"Males","Portugal","1996","9 years","Number","16.0",""
"Males","Portugal","1996","10 years","Number","28.0",""
"Males","Portugal","1996","11 years","Number","26.0",""
"Males","Portugal","1996","12 years","Number","24.0",""
"Males","Portugal","1996","13 years","Number","29.0",""
"Males","Portugal","1996","14 years","Number","29.0",""
"Males","Portugal","1996","15 years","Number","36.0",""
"Males","Portugal","1996","16 years","Number","72.0",""
"Males","Portugal","1996","17 years","Number","105.0",""
"Males","Portugal","1996","18 years","Number","117.0",""
"Males","Portugal","1996","19 years","Number","118.0",""
"Males","Portugal","1996","20 years","Number","140.0",""
"Males","Portugal","1996","21 years","Number","155.0",""
"Males","Portugal","1996","22 years","Number","145.0",""
"Males","Portugal","1996","23 years","Number","164.0",""
"Males","Portugal","1996","24 years","Number","163.0",""
"Males","Portugal","1996","25 years","Number","159.0",""
"Males","Portugal","1996","26 years","Number","164.0",""
"Males","Portugal","1996","27 years","Number","171.0",""
"Males","Portugal","1996","28 years","Number","190.0",""
"Males","Portugal","1996","29 years","Number","182.0",""
"Males","Portugal","1996","30 years","Number","190.0",""
"Males","Portugal","1996","31 years","Number","148.0",""
"Males","Portugal","1996","32 years","Number","189.0",""
"Males","Portugal","1996","33 years","Number","184.0",""
"Males","Portugal","1996","34 years","Number","188.0",""
"Males","Portugal","1996","35 years","Number","214.0",""
"Males","Portugal","1996","36 years","Number","192.0",""
"Males","Portugal","1996","37 years","Number","220.0",""
"Males","Portugal","1996","38 years","Number","208.0",""
"Males","Portugal","1996","39 years","Number","226.0",""
"Males","Portugal","1996","40 years","Number","238.0",""
"Males","Portugal","1996","41 years","Number","248.0",""
"Males","Portugal","1996","42 years","Number","247.0",""
"Males","Portugal","1996","43 years","Number","231.0",""
"Males","Portugal","1996","44 years","Number","274.0",""
"Males","Portugal","1996","45 years","Number","289.0",""
"Males","Portugal","1996","46 years","Number","268.0",""
"Males","Portugal","1996","47 years","Number","306.0",""
"Males","Portugal","1996","48 years","Number","345.0",""
"Males","Portugal","1996","49 years","Number","313.0",""
"Males","Portugal","1996","50 years","Number","326.0",""
"Males","Portugal","1996","51 years","Number","353.0",""
"Males","Portugal","1996","52 years","Number","418.0",""
"Males","Portugal","1996","53 years","Number","435.0",""
"Males","Portugal","1996","54 years","Number","410.0",""
"Males","Portugal","1996","55 years","Number","461.0",""
"Males","Portugal","1996","56 years","Number","500.0",""
"Males","Portugal","1996","57 years","Number","605.0",""
"Males","Portugal","1996","58 years","Number","605.0",""
"Males","Portugal","1996","59 years","Number","704.0",""
"Males","Portugal","1996","60 years","Number","747.0",""
"Males","Portugal","1996","61 years","Number","786.0",""
"Males","Portugal","1996","62 years","Number","874.0",""
"Males","Portugal","1996","63 years","Number","928.0",""
"Males","Portugal","1996","64 years","Number","997.0",""
"Males","Portugal","1996","65 years","Number","1,075.0",""
"Males","Portugal","1996","66 years","Number","1,117.0",""
"Males","Portugal","1996","67 years","Number","1,215.0",""
"Males","Portugal","1996","68 years","Number","1,278.0",""
"Males","Portugal","1996","69 years","Number","1,389.0",""
"Males","Portugal","1996","70 years","Number","1,469.0",""
"Males","Portugal","1996","71 years","Number","1,531.0",""
"Males","Portugal","1996","72 years","Number","1,565.0",""
"Males","Portugal","1996","73 years","Number","1,672.0",""
"Males","Portugal","1996","74 years","Number","1,726.0",""
"Males","Portugal","1996","75 years","Number","1,756.0",""
"Males","Portugal","1996","76 years","Number","1,693.0",""
"Males","Portugal","1996","77 years","Number","1,478.0",""
"Males","Portugal","1996","78 years","Number","1,560.0",""
"Males","Portugal","1996","79 years","Number","1,738.0",""
"Males","Portugal","1996","80 years","Number","1,721.0",""
"Males","Portugal","1996","81 years","Number","1,851.0",""
"Males","Portugal","1996","82 years","Number","1,814.0",""
"Males","Portugal","1996","83 years","Number","1,743.0",""
"Males","Portugal","1996","84 years","Number","1,646.0",""
"Males","Portugal","1996","85 years","Number","1,467.0",""
"Males","Portugal","1996","86 years","Number","1,358.0",""
"Males","Portugal","1996","87 years","Number","1,206.0",""
"Males","Portugal","1996","88 years","Number","997.0",""
"Males","Portugal","1996","89 years","Number","838.0",""
"Males","Portugal","1996","90 years","Number","629.0",""
"Males","Portugal","1996","91 years","Number","500.0",""
"Males","Portugal","1996","92 years","Number","414.0",""
"Males","Portugal","1996","93 years","Number","300.0",""
"Males","Portugal","1996","94 years","Number","226.0",""
"Males","Portugal","1996","95 years","Number","167.0",""
"Males","Portugal","1996","96 years","Number","87.0",""
"Males","Portugal","1996","97 years","Number","68.0",""
"Males","Portugal","1996","98 years","Number","45.0",""
"Males","Portugal","1996","99 years","Number","37.0",""
"Males","Portugal","1996","Open-ended age class","Number","51.0",""
"Males","Portugal","1997","Less than 1 year","Number","404.0",""
"Males","Portugal","1997","1 year","Number","47.0",""
"Males","Portugal","1997","2 years","Number","42.0",""
"Males","Portugal","1997","3 years","Number","20.0",""
"Males","Portugal","1997","4 years","Number","18.0",""
"Males","Portugal","1997","5 years","Number","26.0",""
"Males","Portugal","1997","6 years","Number","21.0",""
"Males","Portugal","1997","7 years","Number","14.0",""
"Males","Portugal","1997","8 years","Number","15.0",""
"Males","Portugal","1997","9 years","Number","11.0",""
"Males","Portugal","1997","10 years","Number","18.0",""
"Males","Portugal","1997","11 years","Number","20.0",""
"Males","Portugal","1997","12 years","Number","22.0",""
"Males","Portugal","1997","13 years","Number","26.0",""
"Males","Portugal","1997","14 years","Number","41.0",""
"Males","Portugal","1997","15 years","Number","28.0",""
"Males","Portugal","1997","16 years","Number","52.0",""
"Males","Portugal","1997","17 years","Number","88.0",""
"Males","Portugal","1997","18 years","Number","104.0",""
"Males","Portugal","1997","19 years","Number","125.0",""
"Males","Portugal","1997","20 years","Number","133.0",""
"Males","Portugal","1997","21 years","Number","137.0",""
"Males","Portugal","1997","22 years","Number","138.0",""
"Males","Portugal","1997","23 years","Number","150.0",""
"Males","Portugal","1997","24 years","Number","173.0",""
"Males","Portugal","1997","25 years","Number","145.0",""
"Males","Portugal","1997","26 years","Number","178.0",""
"Males","Portugal","1997","27 years","Number","165.0",""
"Males","Portugal","1997","28 years","Number","181.0",""
"Males","Portugal","1997","29 years","Number","171.0",""
"Males","Portugal","1997","30 years","Number","175.0",""
"Males","Portugal","1997","31 years","Number","178.0",""
"Males","Portugal","1997","32 years","Number","199.0",""
"Males","Portugal","1997","33 years","Number","217.0",""
"Males","Portugal","1997","34 years","Number","200.0",""
"Males","Portugal","1997","35 years","Number","175.0",""
"Males","Portugal","1997","36 years","Number","215.0",""
"Males","Portugal","1997","37 years","Number","207.0",""
"Males","Portugal","1997","38 years","Number","242.0",""
"Males","Portugal","1997","39 years","Number","212.0",""
"Males","Portugal","1997","40 years","Number","230.0",""
"Males","Portugal","1997","41 years","Number","234.0",""
"Males","Portugal","1997","42 years","Number","227.0",""
"Males","Portugal","1997","43 years","Number","237.0",""
"Males","Portugal","1997","44 years","Number","257.0",""
"Males","Portugal","1997","45 years","Number","280.0",""
"Males","Portugal","1997","46 years","Number","257.0",""
"Males","Portugal","1997","47 years","Number","270.0",""
"Males","Portugal","1997","48 years","Number","332.0",""
"Males","Portugal","1997","49 years","Number","332.0",""
"Males","Portugal","1997","50 years","Number","351.0",""
"Males","Portugal","1997","51 years","Number","369.0",""
"Males","Portugal","1997","52 years","Number","369.0",""
"Males","Portugal","1997","53 years","Number","421.0",""
"Males","Portugal","1997","54 years","Number","387.0",""
"Males","Portugal","1997","55 years","Number","425.0",""
"Males","Portugal","1997","56 years","Number","468.0",""
"Males","Portugal","1997","57 years","Number","496.0",""
"Males","Portugal","1997","58 years","Number","598.0",""
"Males","Portugal","1997","59 years","Number","671.0",""
"Males","Portugal","1997","60 years","Number","727.0",""
"Males","Portugal","1997","61 years","Number","802.0",""
"Males","Portugal","1997","62 years","Number","840.0",""
"Males","Portugal","1997","63 years","Number","854.0",""
"Males","Portugal","1997","64 years","Number","952.0",""
"Males","Portugal","1997","65 years","Number","1,045.0",""
"Males","Portugal","1997","66 years","Number","1,127.0",""
"Males","Portugal","1997","67 years","Number","1,215.0",""
"Males","Portugal","1997","68 years","Number","1,226.0",""
"Males","Portugal","1997","69 years","Number","1,315.0",""
"Males","Portugal","1997","70 years","Number","1,379.0",""
"Males","Portugal","1997","71 years","Number","1,525.0",""
"Males","Portugal","1997","72 years","Number","1,567.0",""
"Males","Portugal","1997","73 years","Number","1,671.0",""
"Males","Portugal","1997","74 years","Number","1,681.0",""
"Males","Portugal","1997","75 years","Number","1,681.0",""
"Males","Portugal","1997","76 years","Number","1,726.0",""
